Index,Time,(GimbalYaw_Control).present_mode,(GimbalYaw_Control).last_mode,(GimbalYaw_Control).yaw_ref,(GimbalYaw_Control).yaw_position_fdb
21307,21.308926,1,1,0.0104719754,-0.00152850465
21308,21.309925,1,1,0.0104719754,-0.00152850465
21309,21.310928,1,1,0.0104719754,-0.00152850465
21310,21.311926,1,1,0.0104719754,-0.00152850465
21311,21.312929,1,1,0.0104719754,-0.00151401828
21312,21.313926,1,1,0.0104719754,-0.00151401828
21313,21.314923,1,1,0.0104719754,-0.00151401828
21314,21.315945,1,1,0.0104719754,-0.00151401828
21315,21.316927,1,1,0.0104719754,-0.00150182366
21316,21.317930,1,1,0.0104719754,-0.00150182366
21317,21.318927,1,1,0.0104719754,-0.00150182366
21318,21.319929,1,1,0.0104719754,-0.00150182366
21319,21.320927,1,1,0.0104719754,-0.001465693
21320,21.321929,1,1,0.0104719754,-0.001465693
21321,21.322927,1,1,0.0104719754,-0.001465693
21322,21.323929,1,1,0.0104719754,-0.001465693
21323,21.324930,1,1,0.0104719754,-0.00145148905
21324,21.325944,1,1,0.0104719754,-0.00145148905
21325,21.326926,1,1,0.0104719754,-0.00145148905
21326,21.327928,1,1,0.0104719754,-0.00145148905
21327,21.328926,1,1,0.0104719754,-0.00142099045
21328,21.329929,1,1,0.0104719754,-0.00142099045
21329,21.330926,1,1,0.0104719754,-0.00142099045
21330,21.331929,1,1,0.0104719754,-0.00142099045
21331,21.332926,1,1,0.0104719754,-0.00138409482
21332,21.333929,1,1,0.0104719754,-0.00138409482
21333,21.334929,1,1,0.0104719754,-0.00138409482
21334,21.335992,1,1,0.0104719754,-0.00138409482
21335,21.336923,1,1,0.0104719754,-0.00134598976
21336,21.337929,1,1,0.0104719754,-0.00134598976
21337,21.338923,1,1,0.0104719754,-0.00134598976
21338,21.339929,1,1,0.0104719754,-0.00134598976
21339,21.340923,1,1,0.0104719754,-0.00130694581
21340,21.341929,1,1,0.0104719754,-0.00130694581
21341,21.342923,1,1,0.0104719754,-0.00130694581
21342,21.343929,1,1,0.0104719754,-0.00130694581
21343,21.344926,1,1,0.0104719754,-0.00126702862
21344,21.345924,1,1,0.0104719754,-0.00126702862
21345,21.346987,1,1,0.0104719754,-0.00126702862
21346,21.347924,1,1,0.0104719754,-0.00126702862
21347,21.348923,1,1,0.0104719754,-0.00127812696
21348,21.349926,1,1,0.0104719754,-0.00127812696
21349,21.350925,1,1,0.0104719754,-0.00127812696
21350,21.351928,1,1,0.0104719754,-0.00127812696
21351,21.352927,1,1,0.0104719754,-0.00124573242
21352,21.353930,1,1,0.0104719754,-0.00124573242
21353,21.354923,1,1,0.0104719754,-0.00124573242
21354,21.355926,1,1,0.0104719754,-0.00124573242
21355,21.356925,1,1,0.0104719754,-0.00122396927
21356,21.357944,1,1,0.0104719754,-0.00122396927
21357,21.358926,1,1,0.0104719754,-0.00122396927
21358,21.359941,1,1,0.0104719754,-0.00122396927
21359,21.360924,1,1,0.0104719754,-0.00116868282
21360,21.361927,1,1,0.0104719754,-0.00116868282
21361,21.362926,1,1,0.0104719754,-0.00116868282
21362,21.363929,1,1,0.0104719754,-0.00116868282
21363,21.364930,1,1,0.0104719754,-0.00115525455
21364,21.365925,1,1,0.0104719754,-0.00115525455
21365,21.366924,1,1,0.0104719754,-0.00115525455
21366,21.367990,1,1,0.0104719754,-0.00115525455
21367,21.368929,1,1,0.0104719754,-0.00113009277
21368,21.369927,1,1,0.0104719754,-0.00113009277
21369,21.370931,1,1,0.0104719754,-0.00113009277
21370,21.371929,1,1,0.0104719754,-0.00113009277
21371,21.372924,1,1,0.0104719754,-0.00109954271
21372,21.373923,1,1,0.0104719754,-0.00109954271
21373,21.374929,1,1,0.0104719754,-0.00109954271
21374,21.375927,1,1,0.0104719754,-0.00109954271
21375,21.376930,1,1,0.0104719754,-0.00107444823
21376,21.377929,1,1,0.0104719754,-0.00107444823
21377,21.378943,1,1,0.0104719754,-0.00107444823
21378,21.379924,1,1,0.0104719754,-0.00107444823
21379,21.380926,1,1,0.0104719754,-0.00104054739
21380,21.381924,1,1,0.0104719754,-0.00104054739
21381,21.382926,1,1,0.0104719754,-0.00104054739
21382,21.383924,1,1,0.0104719754,-0.00104054739
21383,21.384929,1,1,0.0104719754,-0.00103052286
21384,21.385927,1,1,0.0104719754,-0.00103052286
21385,21.386929,1,1,0.0104719754,-0.00103052286
21386,21.387927,1,1,0.0104719754,-0.00103052286
21387,21.388929,1,1,0.0104719754,-0.000991546316
21388,21.389943,1,1,0.0104719754,-0.000991546316
21389,21.390925,1,1,0.0104719754,-0.000991546316
21390,21.391928,1,1,0.0104719754,-0.000991546316
21391,21.392925,1,1,0.0104719754,-0.000950358401
21392,21.393928,1,1,0.0104719754,-0.000950358401
21393,21.394928,1,1,0.0104719754,-0.000950358401
21394,21.395923,1,1,0.0104719754,-0.000950358401
21395,21.396928,1,1,0.0104719754,-0.000904741813
21396,21.397931,3,1,0.0104719754,-0.000904741813
21397,21.398928,3,3,0.0104719754,-0.000904741813
21398,21.399930,3,3,0.0104719754,-0.000904741813
21399,21.400939,3,3,0.0104719754,-0.000877128972
21400,21.401929,3,3,0.0104719754,-0.000877128972
21401,21.402923,3,3,0.0104719754,-0.000877128972
21402,21.403929,3,3,0.0104719754,-0.000877128972
21403,21.404926,3,3,0.0104719754,-0.000850020908
21404,21.405924,3,3,0.0104719754,-0.000850020908
21405,21.406926,3,3,0.0104719754,-0.000850020908
21406,21.407924,3,3,0.0104719754,-0.000850020908
21407,21.408926,3,3,0.0104719754,-0.000794729101
21408,21.409924,3,3,0.0104719754,-0.000794729101
21409,21.410938,3,3,0.0104719754,-0.000794729101
21410,21.411928,3,3,0.0104719754,-0.000794729101
21411,21.412930,3,3,0.0104719754,-0.000659702462
21412,21.413928,3,3,0.0104719754,-0.000659702462
21413,21.414926,3,3,0.0104719754,-0.000659702462
21414,21.415925,3,3,1.60535383,-0.000659702462
21415,21.416928,3,3,1.60535383,-0.000558619329
21416,21.417927,3,3,1.60535383,-0.000558619329
21417,21.418945,3,3,1.60535383,-0.000558619329
21418,21.419928,3,3,1.60535383,-0.000558619329
21419,21.420923,3,3,1.60535383,-0.000426415354
21420,21.421941,3,3,1.60535383,-0.000426415354
21421,21.422924,3,3,1.60535383,-0.000426415354
21422,21.423927,3,3,1.60535383,-0.000426415354
21423,21.424929,3,3,1.60535383,-0.000101557438
21424,21.425924,3,3,1.60535383,-0.000101557438
21425,21.426930,3,3,1.60535383,-0.000101557438
21426,21.427925,3,3,1.60535383,-0.000101557438
21427,21.428924,3,3,1.60535383,0.000656720076
21428,21.429927,3,3,1.60535383,0.000656720076
21429,21.430925,3,3,1.60535383,0.000656720076
21430,21.431952,3,3,1.60535383,0.000656720076
21431,21.432941,3,3,1.60535383,0.00124003587
21432,21.433924,3,3,1.60640109,0.00124003587
21433,21.434930,3,3,1.60640109,0.00124003587
21434,21.435929,3,3,1.60640109,0.00124003587
21435,21.436924,3,3,1.60640109,0.0028404647
21436,21.437923,3,3,1.60640109,0.0028404647
21437,21.438925,3,3,1.60640109,0.0028404647
21438,21.439924,3,3,1.60640109,0.0028404647
21439,21.440927,3,3,1.60640109,0.00645412691
21440,21.441926,3,3,1.60640109,0.00645412691
21441,21.442928,3,3,1.60640109,0.00645412691
21442,21.443941,3,3,1.60640109,0.00645412691
21443,21.444925,3,3,1.60640109,0.0115080224
21444,21.445927,3,3,1.60640109,0.0115080224
21445,21.446924,3,3,1.60640109,0.0115080224
21446,21.447927,3,3,1.60640109,0.0115080224
21447,21.448925,3,3,1.60640109,0.0178297553
21448,21.449927,3,3,1.60640109,0.0178297553
21449,21.450925,3,3,1.60640109,0.0178297553
21450,21.451927,3,3,1.60640109,0.0178297553
21451,21.452925,3,3,1.60640109,0.0248714816
21452,21.453927,3,3,1.60709906,0.0248714816
21453,21.454938,3,3,1.60709906,0.0248714816
21454,21.455928,3,3,1.60709906,0.0248714816
21455,21.456930,3,3,1.60709906,0.0330066904
21456,21.457928,3,3,1.60709906,0.0330066904
21457,21.458930,3,3,1.60709906,0.0330066904
21458,21.459928,3,3,1.60709906,0.0330066904
21459,21.460930,3,3,1.60709906,0.0426771864
21460,21.461928,3,3,1.60709906,0.0426771864
21461,21.462930,3,3,1.60709906,0.0426771864
21462,21.463928,3,3,1.60709906,0.0426771864
21463,21.464945,3,3,1.60709906,0.0533400737
21464,21.465927,3,3,1.60709906,0.0533400737
21465,21.466929,3,3,1.60709906,0.0533400737
21466,21.467927,3,3,1.60709906,0.0533400737
21467,21.468929,3,3,1.60709906,0.0657027066
21468,21.469927,3,3,1.60709906,0.0657027066
21469,21.470929,3,3,1.60709906,0.0657027066
21470,21.471927,3,3,1.60709906,0.0657027066
21471,21.472930,3,3,1.60709906,0.0786861777
21472,21.473927,3,3,1.60709906,0.0786861777
21473,21.474939,3,3,1.60709906,0.0786861777
21474,21.475924,3,3,1.60797167,0.0786861777
21475,21.476926,3,3,1.60797167,0.0922583267
21476,21.477941,3,3,1.60797167,0.0922583267
21477,21.478923,3,3,1.60797167,0.0922583267
21478,21.479926,3,3,1.60797167,0.0922583267
21479,21.480925,3,3,1.60797167,0.107587807
21480,21.481928,3,3,1.60797167,0.107587807
21481,21.482926,3,3,1.60797167,0.107587807
21482,21.483929,3,3,1.60797167,0.107587807
21483,21.484940,3,3,1.60797167,0.107587807
21484,21.485923,3,3,1.60797167,0.107587807
21485,21.486926,3,3,1.60797167,0.107587807
21486,21.487924,3,3,1.60797167,0.107587807
21487,21.488928,3,3,1.60797167,0.141951278
21488,21.489926,3,3,1.60797167,0.141951278
21489,21.490929,3,3,1.60797167,0.141951278
21490,21.491928,3,3,1.60797167,0.141951278
21491,21.492923,3,3,1.60797167,0.160460874
21492,21.493929,3,3,1.60640109,0.160460874
21493,21.494942,3,3,1.60640109,0.160460874
21494,21.495925,3,3,1.60640109,0.160460874
21495,21.496929,3,3,1.60640109,0.179671183
21496,21.497927,3,3,1.60640109,0.179671183
21497,21.498930,3,3,1.60640109,0.179671183
21498,21.499929,3,3,1.60640109,0.179671183
21499,21.500924,3,3,1.60640109,0.200305298
21500,21.501930,3,3,1.60640109,0.200305298
21501,21.502925,3,3,1.60640109,0.200305298
21502,21.503924,3,3,1.60640109,0.200305298
21503,21.504930,3,3,1.60640109,0.200305298
21504,21.505960,3,3,1.60640109,0.200305298
21505,21.506930,3,3,1.60640109,0.200305298
21506,21.507925,3,3,1.60640109,0.200305298
21507,21.508924,3,3,1.60640109,0.243612438
21508,21.509926,3,3,1.60640109,0.243612438
21509,21.510923,3,3,1.60640109,0.243612438
21510,21.511925,3,3,1.60640109,0.243612438
21511,21.512923,3,3,1.60640109,0.2661165
21512,21.513925,3,3,1.6016885,0.2661165
21513,21.514926,3,3,1.6016885,0.2661165
21514,21.515928,3,3,1.6016885,0.2661165
21515,21.516950,3,3,1.6016885,0.288922936
21516,21.517943,3,3,1.6016885,0.288922936
21517,21.518928,3,3,1.6016885,0.288922936
21518,21.519930,3,3,1.6016885,0.288922936
21519,21.520928,3,3,1.6016885,0.311839402
21520,21.521931,3,3,1.6016885,0.311839402
21521,21.522928,3,3,1.6016885,0.311839402
21522,21.523931,3,3,1.6016885,0.311839402
21523,21.524923,3,3,1.6016885,0.334811687
21524,21.525925,3,3,1.6016885,0.334811687
21525,21.526995,3,3,1.6016885,0.334811687
21526,21.527928,3,3,1.6016885,0.334811687
21527,21.528926,3,3,1.6016885,0.358126491
21528,21.529929,3,3,1.6016885,0.358126491
21529,21.530927,3,3,1.6016885,0.358126491
21530,21.531984,3,3,1.6016885,0.358126491
21531,21.532962,3,3,1.6016885,0.381402999
21532,21.533959,3,3,1.6016885,0.381402999
21533,21.534926,3,3,1.6016885,0.381402999
21534,21.535924,3,3,1.59348547,0.381402999
21535,21.536927,3,3,1.59348547,0.404676259
21536,21.537949,3,3,1.59348547,0.404676259
21537,21.538943,3,3,1.59348547,0.404676259
21538,21.539925,3,3,1.59348547,0.404676259
21539,21.540928,3,3,1.59348547,0.42819649
21540,21.541926,3,3,1.59348547,0.42819649
21541,21.542928,3,3,1.59348547,0.42819649
21542,21.543925,3,3,1.59348547,0.42819649
21543,21.544923,3,3,1.59348547,0.451346219
21544,21.545930,3,3,1.59348547,0.451346219
21545,21.546924,3,3,1.59348547,0.451346219
21546,21.547923,3,3,1.59348547,0.451346219
21547,21.548944,3,3,1.59348547,0.474675357
21548,21.549927,3,3,1.59348547,0.474675357
21549,21.550930,3,3,1.59348547,0.474675357
21550,21.551929,3,3,1.59348547,0.474675357
21551,21.552924,3,3,1.59348547,0.498126715
21552,21.553923,3,3,1.58109367,0.498126715
21553,21.554929,3,3,1.58109367,0.498126715
21554,21.555927,3,3,1.58109367,0.498126715
21555,21.556930,3,3,1.58109367,0.521734118
21556,21.557929,3,3,1.58109367,0.521734118
21557,21.558924,3,3,1.58109367,0.521734118
21558,21.559941,3,3,1.58109367,0.521734118
21559,21.560924,3,3,1.58109367,0.545308709
21560,21.561927,3,3,1.58109367,0.545308709
21561,21.562926,3,3,1.58109367,0.545308709
21562,21.563929,3,3,1.58109367,0.545308709
21563,21.564930,3,3,1.58109367,0.568758368
21564,21.565925,3,3,1.58109367,0.568758368
21565,21.566924,3,3,1.58109367,0.568758368
21566,21.567927,3,3,1.58109367,0.568758368
21567,21.568925,3,3,1.58109367,0.59251678
21568,21.569981,3,3,1.58109367,0.59251678
21569,21.570929,3,3,1.58109367,0.59251678
21570,21.571928,3,3,1.58109367,0.59251678
21571,21.572923,3,3,1.58109367,0.616279364
21572,21.573929,3,3,1.56748009,0.616279364
21573,21.574927,3,3,1.56748009,0.616279364
21574,21.575925,3,3,1.56748009,0.616279364
21575,21.576926,3,3,1.56748009,0.640103579
21576,21.577924,3,3,1.56748009,0.640103579
21577,21.578926,3,3,1.56748009,0.640103579
21578,21.579984,3,3,1.56748009,0.640103579
21579,21.580924,3,3,1.56748009,0.663903713
21580,21.581930,3,3,1.56748009,0.663903713
21581,21.582941,3,3,1.56748009,0.663903713
21582,21.583923,3,3,1.56748009,0.663903713
21583,21.584929,3,3,1.56748009,0.687455058
21584,21.585927,3,3,1.56748009,0.687455058
21585,21.586928,3,3,1.56748009,0.687455058
21586,21.587926,3,3,1.56748009,0.687455058
21587,21.588929,3,3,1.56748009,0.711132228
21588,21.589951,3,3,1.56748009,0.711132228
21589,21.590939,3,3,1.56748009,0.711132228
21590,21.591929,3,3,1.56748009,0.711132228
21591,21.592924,3,3,1.56748009,0.734850168
21592,21.593929,3,3,1.56748009,0.734850168
21593,21.594927,3,3,1.56748009,0.734850168
21594,21.595924,3,3,1.55421567,0.734850168
21595,21.596927,3,3,1.55421567,0.758653402
21596,21.597924,3,3,1.55421567,0.758653402
21597,21.598926,3,3,1.55421567,0.758653402
21598,21.599924,3,3,1.55421567,0.758653402
21599,21.600927,3,3,1.55421567,0.782508075
21600,21.601938,3,3,1.55421567,0.782508075
21601,21.602928,3,3,1.55421567,0.782508075
21602,21.603923,3,3,1.55421567,0.782508075
21603,21.604924,3,3,1.55421567,0.806055129
21604,21.605926,3,3,1.55421567,0.806055129
21605,21.606924,3,3,1.55421567,0.806055129
21606,21.607926,3,3,1.55421567,0.806055129
21607,21.608924,3,3,1.55421567,0.829865456
21608,21.609926,3,3,1.55421567,0.829865456
21609,21.610925,3,3,1.55421567,0.829865456
21610,21.611928,3,3,1.55421567,0.829865456
21611,21.612945,3,3,1.55421567,0.853676379
21612,21.613928,3,3,1.5414747,0.853676379
21613,21.614926,3,3,1.5414747,0.853676379
21614,21.615925,3,3,1.5414747,0.853676379
21615,21.616928,3,3,1.5414747,0.877590418
21616,21.617926,3,3,1.5414747,0.877590418
21617,21.618929,3,3,1.5414747,0.877590418
21618,21.619928,3,3,1.5414747,0.877590418
21619,21.620923,3,3,1.5414747,0.901570976
21620,21.621929,3,3,1.5414747,0.901570976
21621,21.622949,3,3,1.5414747,0.901570976
21622,21.623938,3,3,1.5414747,0.901570976
21623,21.624924,3,3,1.5414747,0.92547673
21624,21.625928,3,3,1.5414747,0.92547673
21625,21.626926,3,3,1.5414747,0.92547673
21626,21.627929,3,3,1.5414747,0.92547673
21627,21.628928,3,3,1.5414747,0.949382126
21628,21.629923,3,3,1.5414747,0.949382126
21629,21.630929,3,3,1.5414747,0.949382126
21630,21.631924,3,3,1.5414747,0.949382126
21631,21.632923,3,3,1.5414747,0.973379374
21632,21.633941,3,3,1.52995551,0.973379374
21633,21.634927,3,3,1.52995551,0.973379374
21634,21.635930,3,3,1.52995551,0.973379374
21635,21.636929,3,3,1.52995551,0.997525692
21636,21.637924,3,3,1.52995551,0.997525692
21637,21.638955,3,3,1.52995551,0.997525692
21638,21.639940,3,3,1.52995551,0.997525692
21639,21.640923,3,3,1.52995551,1.02161574
21640,21.641925,3,3,1.52995551,1.02161574
21641,21.642930,3,3,1.52995551,1.02161574
21642,21.643972,3,3,1.52995551,1.02161574
21643,21.644923,3,3,1.52995551,1.04544485
21644,21.645929,3,3,1.52995551,1.04544485
21645,21.646923,3,3,1.52995551,1.04544485
21646,21.647929,3,3,1.52995551,1.04544485
21647,21.648923,3,3,1.52995551,1.06937134
21648,21.649929,3,3,1.52995551,1.06937134
21649,21.650923,3,3,1.52995551,1.06937134
21650,21.651929,3,3,1.52995551,1.06937134
21651,21.652923,3,3,1.52995551,1.09331119
21652,21.653929,3,3,1.52995551,1.09331119
21653,21.654926,3,3,1.52995551,1.09331119
21654,21.655940,3,3,1.51965809,1.09331119
21655,21.656930,3,3,1.51965809,1.11724746
21656,21.657925,3,3,1.51965809,1.11724746
21657,21.658930,3,3,1.51965809,1.11724746
21658,21.659925,3,3,1.51965809,1.11724746
21659,21.660930,3,3,1.51965809,1.14126372
21660,21.661925,3,3,1.51965809,1.14126372
21661,21.662930,3,3,1.51965809,1.14126372
21662,21.663925,3,3,1.51965809,1.14126372
21663,21.664926,3,3,1.51965809,1.16499662
21664,21.665928,3,3,1.51965809,1.16499662
21665,21.666940,3,3,1.51965809,1.16499662
21666,21.667930,3,3,1.51965809,1.16499662
21667,21.668924,3,3,1.51965809,1.18894076
21668,21.669930,3,3,1.51965809,1.18894076
21669,21.670924,3,3,1.51965809,1.18894076
21670,21.671930,3,3,1.51965809,1.18894076
21671,21.672924,3,3,1.51965809,1.21289253
21672,21.673930,3,3,1.51075697,1.21289253
21673,21.674927,3,3,1.51075697,1.21289253
21674,21.675925,3,3,1.51075697,1.21289253
21675,21.676939,3,3,1.51075697,1.23689103
21676,21.677930,3,3,1.51075697,1.23689103
21677,21.678925,3,3,1.51075697,1.23689103
21678,21.679924,3,3,1.51075697,1.23689103
21679,21.680927,3,3,1.51075697,1.26089346
21680,21.681925,3,3,1.51075697,1.26089346
21681,21.682928,3,3,1.51075697,1.26089346
21682,21.683927,3,3,1.51075697,1.26089346
21683,21.684925,3,3,1.51075697,1.28464842
21684,21.685923,3,3,1.51075697,1.28464842
21685,21.686926,3,3,1.51075697,1.28464842
21686,21.687944,3,3,1.51075697,1.28464842
21687,21.688926,3,3,1.51075697,1.30843127
21688,21.689930,3,3,1.51075697,1.30843127
21689,21.690928,3,3,1.51075697,1.30843127
21690,21.691923,3,3,1.51075697,1.30843127
21691,21.692930,3,3,1.51075697,1.33199763
21692,21.693925,3,3,1.50360107,1.33199763
21693,21.694926,3,3,1.50360107,1.33199763
21694,21.695929,3,3,1.50360107,1.33199763
21695,21.696928,3,3,1.50360107,1.35517669
21696,21.697995,3,3,1.50360107,1.35517669
21697,21.698930,3,3,1.50360107,1.35517669
21698,21.699945,3,3,1.50360107,1.35517669
21699,21.700931,3,3,1.50360107,1.37751174
21700,21.701926,3,3,1.50360107,1.37751174
21701,21.702924,3,3,1.50360107,1.37751174
21702,21.703927,3,3,1.50360107,1.37751174
21703,21.704929,3,3,1.50360107,1.39865935
21704,21.705924,3,3,1.50360107,1.39865935
21705,21.706929,3,3,1.50360107,1.39865935
21706,21.707923,3,3,1.50360107,1.39865935
21707,21.709035,3,3,1.50360107,1.41888273
21708,21.709929,3,3,1.50360107,1.41888273
21709,21.710924,3,3,1.50360107,1.41888273
21710,21.711929,3,3,1.50360107,1.41888273
21711,21.712924,3,3,1.50360107,1.43762732
21712,21.713930,3,3,1.50360107,1.43762732
21713,21.714927,3,3,1.50360107,1.43762732
21714,21.715924,3,3,1.49609613,1.43762732
21715,21.716927,3,3,1.49609613,1.45466161
21716,21.717924,3,3,1.49609613,1.45466161
21717,21.719052,3,3,1.49609613,1.45466161
21718,21.719929,3,3,1.49609613,1.45466161
21719,21.720930,3,3,1.49609613,1.46998167
21720,21.721924,3,3,1.49609613,1.46998167
21721,21.722929,3,3,1.49609613,1.46998167
21722,21.723924,3,3,1.49609613,1.46998167
21723,21.724924,3,3,1.49609613,1.48350453
21724,21.725927,3,3,1.49609613,1.48350453
21725,21.726924,3,3,1.49609613,1.48350453
21726,21.727927,3,3,1.49609613,1.48350453
21727,21.729006,3,3,1.49609613,1.49549997
21728,21.729924,3,3,1.49609613,1.49549997
21729,21.730929,3,3,1.49609613,1.49549997
21730,21.731924,3,3,1.49609613,1.49549997
21731,21.732930,3,3,1.49609613,1.50589585
21732,21.733924,3,3,1.49155831,1.50589585
21733,21.734925,3,3,1.49155831,1.50589585
21734,21.735927,3,3,1.49155831,1.50589585
21735,21.736925,3,3,1.49155831,1.51468265
21736,21.737927,3,3,1.49155831,1.51468265
21737,21.738949,3,3,1.49155831,1.51468265
21738,21.739943,3,3,1.49155831,1.51468265
21739,21.740928,3,3,1.49155831,1.5218643
21740,21.741923,3,3,1.49155831,1.5218643
21741,21.742929,3,3,1.49155831,1.5218643
21742,21.743924,3,3,1.49155831,1.5218643
21743,21.744926,3,3,1.49155831,1.52739966
21744,21.745929,3,3,1.49155831,1.52739966
21745,21.746928,3,3,1.49155831,1.52739966
21746,21.747923,3,3,1.49155831,1.52739966
21747,21.748929,3,3,1.49155831,1.53140688
21748,21.749941,3,3,1.49155831,1.53140688
21749,21.750924,3,3,1.49155831,1.53140688
21750,21.751927,3,3,1.49155831,1.53140688
21751,21.752926,3,3,1.49155831,1.5338726
21752,21.753929,3,3,1.49243093,1.5338726
21753,21.754945,3,3,1.49243093,1.5338726
21754,21.755927,3,3,1.49243093,1.5338726
21755,21.756923,3,3,1.49243093,1.5347476
21756,21.757929,3,3,1.49243093,1.5347476
21757,21.758924,3,3,1.49243093,1.5347476
21758,21.759923,3,3,1.49243093,1.5347476
21759,21.760926,3,3,1.49243093,1.53410983
21760,21.761944,3,3,1.49243093,1.53410983
21761,21.762927,3,3,1.49243093,1.53410983
21762,21.763930,3,3,1.49243093,1.53410983
21763,21.764924,3,3,1.49243093,1.53238225
21764,21.765927,3,3,1.49243093,1.53238225
21765,21.766925,3,3,1.49243093,1.53238225
21766,21.767928,3,3,1.49243093,1.53238225
21767,21.768927,3,3,1.49243093,1.5299077
21768,21.769930,3,3,1.49243093,1.5299077
21769,21.770929,3,3,1.49243093,1.5299077
21770,21.771948,3,3,1.49243093,1.5299077
21771,21.772943,3,3,1.49243093,1.52674317
21772,21.773924,3,3,1.49243093,1.52674317
21773,21.774930,3,3,1.49243093,1.52674317
21774,21.775928,3,3,1.49312913,1.52674317
21775,21.776930,3,3,1.49312913,1.52298188
21776,21.777928,3,3,1.49312913,1.52298188
21777,21.778930,3,3,1.49312913,1.52298188
21778,21.779928,3,3,1.49312913,1.52298188
21779,21.780929,3,3,1.49312913,1.51904571
21780,21.781927,3,3,1.49312913,1.51904571
21781,21.782925,3,3,1.49312913,1.51904571
21782,21.783982,3,3,1.49312913,1.51904571
21783,21.784927,3,3,1.49312913,1.51526165
21784,21.785930,3,3,1.49312913,1.51526165
21785,21.786928,3,3,1.49312913,1.51526165
21786,21.787930,3,3,1.49312913,1.51526165
21787,21.788927,3,3,1.49312913,1.51152492
21788,21.789930,3,3,1.49312913,1.51152492
21789,21.790927,3,3,1.49312913,1.51152492
21790,21.791930,3,3,1.49312913,1.51152492
21791,21.792927,3,3,1.49312913,1.50799763
21792,21.793930,3,3,1.49539816,1.50799763
21793,21.794942,3,3,1.49539816,1.50799763
21794,21.795929,3,3,1.49539816,1.50799763
21795,21.796924,3,3,1.49539816,1.50478232
21796,21.797929,3,3,1.49539816,1.50478232
21797,21.798924,3,3,1.49539816,1.50478232
21798,21.799929,3,3,1.49539816,1.50478232
21799,21.800924,3,3,1.49539816,1.50189579
21800,21.801930,3,3,1.49539816,1.50189579
21801,21.802924,3,3,1.49539816,1.50189579
21802,21.803929,3,3,1.49539816,1.50189579
21803,21.804927,3,3,1.49539816,1.49940503
21804,21.806047,3,3,1.49539816,1.49940503
21805,21.806925,3,3,1.49539816,1.49940503
21806,21.807928,3,3,1.49539816,1.49940503
21807,21.808927,3,3,1.49539816,1.4973278
21808,21.809945,3,3,1.49539816,1.4973278
21809,21.810927,3,3,1.49539816,1.4973278
21810,21.811923,3,3,1.49539816,1.4973278
21811,21.812929,3,3,1.49539816,1.49573708
21812,21.813924,3,3,1.49557257,1.49573708
21813,21.814926,3,3,1.49557257,1.49573708
21814,21.815984,3,3,1.49557257,1.49573708
21815,21.816925,3,3,1.49557257,1.49463975
21816,21.817924,3,3,1.49557257,1.49463975
21817,21.818927,3,3,1.49557257,1.49463975
21818,21.819925,3,3,1.49557257,1.49463975
21819,21.820928,3,3,1.49557257,1.49401581
21820,21.821927,3,3,1.49557257,1.49401581
21821,21.822930,3,3,1.49557257,1.49401581
21822,21.823928,3,3,1.49557257,1.49401581
21823,21.824926,3,3,1.49557257,1.49381208
21824,21.825925,3,3,1.49557257,1.49381208
21825,21.826928,3,3,1.49557257,1.49381208
21826,21.827943,3,3,1.49557257,1.49381208
21827,21.828925,3,3,1.49557257,1.49391782
21828,21.829928,3,3,1.49557257,1.49391782
21829,21.830927,3,3,1.49557257,1.49391782
21830,21.831930,3,3,1.49557257,1.49391782
21831,21.832929,3,3,1.49557257,1.49418592
21832,21.833923,3,3,1.49557257,1.49418592
21833,21.834925,3,3,1.49557257,1.49418592
21834,21.835928,3,3,1.49749243,1.49418592
21835,21.836927,3,3,1.49749243,1.49440658
21836,21.837941,3,3,1.49749243,1.49440658
21837,21.838930,3,3,1.49749243,1.49440658
21838,21.839924,3,3,1.49749243,1.49440658
21839,21.840930,3,3,1.49749243,1.49463344
21840,21.841924,3,3,1.49749243,1.49463344
21841,21.842929,3,3,1.49749243,1.49463344
21842,21.843924,3,3,1.49749243,1.49463344
21843,21.844924,3,3,1.49749243,1.4949286
21844,21.845927,3,3,1.49749243,1.4949286
21845,21.846924,3,3,1.49749243,1.4949286
21846,21.847927,3,3,1.49749243,1.4949286
21847,21.848977,3,3,1.49749243,1.49514329
21848,21.849928,3,3,1.49749243,1.49514329
21849,21.850926,3,3,1.49749243,1.49514329
21850,21.851928,3,3,1.49749243,1.49514329
21851,21.852926,3,3,1.49749243,1.49525285
21852,21.853928,3,3,1.4978416,1.49525285
21853,21.854929,3,3,1.4978416,1.49525285
21854,21.855923,3,3,1.4978416,1.49525285
21855,21.856929,3,3,1.4978416,1.49534035
21856,21.857924,3,3,1.4978416,1.49534035
21857,21.858929,3,3,1.4978416,1.49534035
21858,21.859985,3,3,1.4978416,1.49534035
21859,21.861092,3,3,1.4978416,1.49539053
21860,21.861930,3,3,1.4978416,1.49539053
21861,21.862924,3,3,1.4978416,1.49539053
21862,21.863930,3,3,1.4978416,1.49539053
21863,21.864927,3,3,1.4978416,1.49534357
21864,21.865925,3,3,1.4978416,1.49534357
21865,21.866927,3,3,1.4978416,1.49534357
21866,21.867925,3,3,1.4978416,1.49534357
21867,21.868927,3,3,1.4978416,1.49517906
21868,21.869925,3,3,1.4978416,1.49517906
21869,21.870941,3,3,1.4978416,1.49517906
